ts,0,charge,discharge,soc_start,soc_end
2025-08-03 03:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 03:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 04:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 04:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 04:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 04:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 05:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 05:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 05:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 05:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 06:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 06:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 06:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 06:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 07:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 07:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 07:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 07:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 08:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 08:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 08:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 08:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 09:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 09:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 09:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 09:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 10:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 10:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 10:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 10:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 11:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 11:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 11:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 11:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 12:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 12:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 12:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 12:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 13:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 13:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 13:30:00+02:00,,0.0,0.0,-0.0,0.0
2025-08-03 13:45:00+02:00,,5.2631578947368425,0.0,0.0,5.0
2025-08-03 14:00:00+02:00,,12.5,0.0,5.0,16.875
2025-08-03 14:15:00+02:00,,12.5,0.0,16.875,28.75
2025-08-03 14:30:00+02:00,,12.5,0.0,28.75,40.625
2025-08-03 14:45:00+02:00,,12.5,0.0,40.625,52.5
2025-08-03 15:00:00+02:00,,12.5,0.0,52.5,64.375
2025-08-03 15:15:00+02:00,,12.5,0.0,64.375,76.25
2025-08-03 15:30:00+02:00,,12.5,0.0,76.25,88.125
2025-08-03 15:45:00+02:00,,12.5,0.0,88.125,100.0
2025-08-03 16:00:00+02:00,,0.0,0.0,100.0,100.0
2025-08-03 16:15:00+02:00,,0.0,0.0,100.0,100.0
2025-08-03 16:30:00+02:00,,0.0,0.0,100.0,100.0
2025-08-03 16:45:00+02:00,,0.0,0.0,100.0,100.0
2025-08-03 17:00:00+02:00,,0.0,0.0,100.0,100.0
2025-08-03 17:15:00+02:00,,0.0,0.0,100.0,100.0
2025-08-03 17:30:00+02:00,,0.0,0.0,100.0,100.0
2025-08-03 17:45:00+02:00,,0.0,0.0,100.0,100.0
2025-08-03 18:00:00+02:00,,0.0,0.0,100.0,100.0
2025-08-03 18:15:00+02:00,,0.0,0.0,100.0,100.0
2025-08-03 18:30:00+02:00,,0.0,0.0,100.0,100.0
2025-08-03 18:45:00+02:00,,0.0,0.0,100.0,100.0
2025-08-03 19:00:00+02:00,,0.0,0.0,100.0,100.0
2025-08-03 19:15:00+02:00,,0.0,0.0,100.0,100.0
2025-08-03 19:30:00+02:00,,0.0,0.0,100.0,100.0
2025-08-03 19:45:00+02:00,,0.0,0.0,100.0,100.0
2025-08-03 20:00:00+02:00,,0.0,12.5,100.0,86.84210526315789
2025-08-03 20:15:00+02:00,,0.0,12.5,86.84210526315789,73.68421052631578
2025-08-03 20:30:00+02:00,,0.0,12.5,73.68421052631578,60.52631578947368
2025-08-03 20:45:00+02:00,,0.0,12.5,60.52631578947368,47.368421052631575
2025-08-03 21:00:00+02:00,,0.0,0.0,47.368421052631575,47.368421052631575
2025-08-03 21:15:00+02:00,,0.0,0.0,47.368421052631575,47.368421052631575
2025-08-03 21:30:00+02:00,,0.0,0.0,47.368421052631575,47.368421052631575
2025-08-03 21:45:00+02:00,,0.0,0.0,47.368421052631575,47.368421052631575
2025-08-03 22:00:00+02:00,,0.0,7.499999999999997,47.368421052631575,39.473684210526315
2025-08-03 22:15:00+02:00,,0.0,12.5,39.473684210526315,26.31578947368421
2025-08-03 22:30:00+02:00,,0.0,12.5,26.31578947368421,13.157894736842104
2025-08-03 22:45:00+02:00,,0.0,12.5,13.157894736842104,-0.0
2025-08-03 23:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 23:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 23:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-03 23:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 00:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 00:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 00:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 00:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 01:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 01:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 01:30:00+02:00,,0.0,0.0,-0.0,0.0
2025-08-04 01:45:00+02:00,,0.0,0.0,0.0,0.0
2025-08-04 02:00:00+02:00,3106.4184210526314,0.0,0.0,0.0,-0.0
2025-08-04 02:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 02:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 02:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 03:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 03:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 03:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 03:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 04:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 04:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 04:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 04:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 05:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 05:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 05:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 05:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 06:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 06:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 06:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 06:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 07:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 07:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 07:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 07:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 08:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 08:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 08:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 08:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 09:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 09:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 09:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 09:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 10:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 10:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 10:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 10:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 11:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 11:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 11:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 11:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 12:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 12:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 12:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 12:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 13:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 13:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 13:30:00+02:00,,0.0,0.0,-0.0,0.0
2025-08-04 13:45:00+02:00,,5.2631578947368425,0.0,0.0,5.0
2025-08-04 14:00:00+02:00,,12.5,0.0,5.0,16.875
2025-08-04 14:15:00+02:00,,12.5,0.0,16.875,28.75
2025-08-04 14:30:00+02:00,,12.5,0.0,28.75,40.625
2025-08-04 14:45:00+02:00,,12.5,0.0,40.625,52.5
2025-08-04 15:00:00+02:00,,0.0,0.0,52.5,52.5
2025-08-04 15:15:00+02:00,,0.0,0.0,52.5,52.5
2025-08-04 15:30:00+02:00,,0.0,0.0,52.5,52.5
2025-08-04 15:45:00+02:00,,0.0,0.0,52.5,52.5
2025-08-04 16:00:00+02:00,,0.0,0.0,52.5,52.5
2025-08-04 16:15:00+02:00,,0.0,0.0,52.5,52.5
2025-08-04 16:30:00+02:00,,0.0,0.0,52.5,52.5
2025-08-04 16:45:00+02:00,,0.0,0.0,52.5,52.5
2025-08-04 17:00:00+02:00,,12.5,0.0,52.5,64.375
2025-08-04 17:15:00+02:00,,12.5,0.0,64.375,76.25
2025-08-04 17:30:00+02:00,,12.5,0.0,76.25,88.125
2025-08-04 17:45:00+02:00,,12.5,0.0,88.125,100.0
2025-08-04 18:00:00+02:00,,0.0,0.0,100.0,100.0
2025-08-04 18:15:00+02:00,,0.0,0.0,100.0,100.0
2025-08-04 18:30:00+02:00,,0.0,0.0,100.0,100.0
2025-08-04 18:45:00+02:00,,0.0,0.0,100.0,100.0
2025-08-04 19:00:00+02:00,,0.0,0.0,100.0,100.0
2025-08-04 19:15:00+02:00,,0.0,0.0,100.0,100.0
2025-08-04 19:30:00+02:00,,0.0,0.0,100.0,100.0
2025-08-04 19:45:00+02:00,,0.0,0.0,100.0,100.0
2025-08-04 20:00:00+02:00,,0.0,0.0,100.0,100.0
2025-08-04 20:15:00+02:00,,0.0,0.0,100.0,100.0
2025-08-04 20:30:00+02:00,,0.0,0.0,100.0,100.0
2025-08-04 20:45:00+02:00,,0.0,0.0,100.0,100.0
2025-08-04 21:00:00+02:00,,0.0,7.499999999999997,100.0,92.10526315789474
2025-08-04 21:15:00+02:00,,0.0,12.5,92.10526315789474,78.94736842105263
2025-08-04 21:30:00+02:00,,0.0,12.5,78.94736842105263,65.78947368421052
2025-08-04 21:45:00+02:00,,0.0,12.5,65.78947368421052,52.63157894736842
2025-08-04 22:00:00+02:00,,0.0,12.5,52.63157894736842,39.473684210526315
2025-08-04 22:15:00+02:00,,0.0,12.5,39.473684210526315,26.31578947368421
2025-08-04 22:30:00+02:00,,0.0,12.5,26.31578947368421,13.157894736842104
2025-08-04 22:45:00+02:00,,0.0,12.5,13.157894736842104,-0.0
2025-08-04 23:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 23:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 23:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-04 23:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-05 00:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-05 00:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-05 00:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-05 00:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-05 01:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-05 01:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-05 01:30:00+02:00,,0.0,0.0,-0.0,0.0
2025-08-05 01:45:00+02:00,,0.0,0.0,0.0,0.0
2025-08-05 02:00:00+02:00,15046.169736842105,7.236842105263168,0.0,0.0,6.87500000000001
2025-08-05 02:15:00+02:00,,12.5,0.0,6.87500000000001,18.75000000000001
2025-08-05 02:30:00+02:00,,12.49999999999999,0.0,18.75000000000001,30.625
2025-08-05 02:45:00+02:00,,12.5,0.0,30.625,42.5
2025-08-05 03:00:00+02:00,,12.5,0.0,42.5,54.375
2025-08-05 03:15:00+02:00,,12.5,0.0,54.375,66.25
2025-08-05 03:30:00+02:00,,12.5,0.0,66.25,78.125
2025-08-05 03:45:00+02:00,,12.5,0.0,78.125,90.0
2025-08-05 04:00:00+02:00,,0.0,0.0,90.0,90.0
2025-08-05 04:15:00+02:00,,0.0,0.0,90.0,90.0
2025-08-05 04:30:00+02:00,,0.0,0.0,90.0,90.0
2025-08-05 04:45:00+02:00,,0.0,0.0,90.0,90.0
2025-08-05 05:00:00+02:00,,0.0,0.0,90.0,90.0
2025-08-05 05:15:00+02:00,,0.0,0.0,90.0,90.0
2025-08-05 05:30:00+02:00,,0.0,0.0,90.0,90.0
2025-08-05 05:45:00+02:00,,0.0,0.0,90.0,90.0
2025-08-05 06:00:00+02:00,,0.0,0.0,90.0,90.0
2025-08-05 06:15:00+02:00,,0.0,0.0,90.0,90.0
2025-08-05 06:30:00+02:00,,0.0,0.0,90.0,90.0
2025-08-05 06:45:00+02:00,,0.0,0.0,90.0,90.0
2025-08-05 07:00:00+02:00,,0.0,12.5,90.0,76.84210526315789
2025-08-05 07:15:00+02:00,,0.0,12.5,76.84210526315789,63.68421052631579
2025-08-05 07:30:00+02:00,,0.0,12.5,63.68421052631579,50.526315789473685
2025-08-05 07:45:00+02:00,,0.0,12.5,50.526315789473685,37.36842105263158
2025-08-05 08:00:00+02:00,,0.0,10.500000000000005,37.36842105263158,26.31578947368421
2025-08-05 08:15:00+02:00,,0.0,0.0,26.31578947368421,26.31578947368421
2025-08-05 08:30:00+02:00,,0.0,12.5,26.31578947368421,13.157894736842104
2025-08-05 08:45:00+02:00,,0.0,12.5,13.157894736842104,0.0
2025-08-05 09:00:00+02:00,,0.0,0.0,0.0,-0.0
2025-08-05 09:15:00+02:00,,0.0,-0.0,-0.0,0.0
2025-08-05 09:30:00+02:00,,0.0,0.0,0.0,-0.0
2025-08-05 09:45:00+02:00,,0.0,-0.0,-0.0,0.0
2025-08-05 10:00:00+02:00,,0.0,-0.0,0.0,-0.0
2025-08-05 10:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-05 10:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-05 10:45:00+02:00,,0.0,0.0,-0.0,0.0
2025-08-05 11:00:00+02:00,,0.0,0.0,0.0,-0.0
2025-08-05 11:15:00+02:00,,0.0,-0.0,-0.0,0.0
2025-08-05 11:30:00+02:00,,0.0,-0.0,0.0,-0.0
2025-08-05 11:45:00+02:00,,0.0,0.0,-0.0,0.0
2025-08-05 12:00:00+02:00,,0.0,0.0,0.0,-0.0
2025-08-05 12:15:00+02:00,,-0.0,0.0,-0.0,0.0
2025-08-05 12:30:00+02:00,,0.0,0.0,0.0,-0.0
2025-08-05 12:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-05 13:00:00+02:00,,12.5,0.0,-0.0,11.875
2025-08-05 13:15:00+02:00,,12.5,0.0,11.875,23.75
2025-08-05 13:30:00+02:00,,12.5,0.0,23.75,35.625
2025-08-05 13:45:00+02:00,,12.5,0.0,35.625,47.5
2025-08-05 14:00:00+02:00,,12.5,0.0,47.5,59.375
2025-08-05 14:15:00+02:00,,12.5,0.0,59.375,71.25
2025-08-05 14:30:00+02:00,,12.5,0.0,71.25,83.125
2025-08-05 14:45:00+02:00,,12.5,0.0,83.125,95.0
2025-08-05 15:00:00+02:00,,0.0,0.0,95.0,95.0
2025-08-05 15:15:00+02:00,,5.263157894736862,0.0,95.0,100.00000000000001
2025-08-05 15:30:00+02:00,,0.0,0.0,100.00000000000001,100.00000000000001
2025-08-05 15:45:00+02:00,,-1.9633417698634347e-14,0.0,100.00000000000001,100.0
2025-08-05 16:00:00+02:00,,0.0,0.0,100.0,100.0
2025-08-05 16:15:00+02:00,,0.0,0.0,100.0,100.0
2025-08-05 16:30:00+02:00,,0.0,-0.0,100.0,100.0
2025-08-05 16:45:00+02:00,,0.0,0.0,100.0,100.0
2025-08-05 17:00:00+02:00,,0.0,0.0,100.0,100.0
2025-08-05 17:15:00+02:00,,0.0,0.0,100.0,100.0
2025-08-05 17:30:00+02:00,,0.0,0.0,100.0,100.0
2025-08-05 17:45:00+02:00,,0.0,-0.0,100.0,100.0
2025-08-05 18:00:00+02:00,,0.0,-0.0,100.0,100.0
2025-08-05 18:15:00+02:00,,0.0,0.0,100.0,100.0
2025-08-05 18:30:00+02:00,,0.0,0.0,100.0,100.0
2025-08-05 18:45:00+02:00,,0.0,0.0,100.0,100.0
2025-08-05 19:00:00+02:00,,0.0,12.5,100.0,86.84210526315789
2025-08-05 19:15:00+02:00,,0.0,12.5,86.84210526315789,73.68421052631578
2025-08-05 19:30:00+02:00,,0.0,12.5,73.68421052631578,60.52631578947368
2025-08-05 19:45:00+02:00,,0.0,7.499999999999997,60.52631578947368,52.63157894736842
2025-08-05 20:00:00+02:00,,0.0,12.5,52.63157894736842,39.473684210526315
2025-08-05 20:15:00+02:00,,0.0,12.5,39.473684210526315,26.31578947368421
2025-08-05 20:30:00+02:00,,0.0,12.5,26.31578947368421,13.157894736842104
2025-08-05 20:45:00+02:00,,0.0,12.5,13.157894736842104,0.0
2025-08-05 21:00:00+02:00,,0.0,-0.0,0.0,0.0
2025-08-05 21:15:00+02:00,,0.0,0.0,0.0,-0.0
2025-08-05 21:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-05 21:45:00+02:00,,0.0,-0.0,-0.0,0.0
2025-08-05 22:00:00+02:00,,0.0,0.0,0.0,-0.0
2025-08-05 22:15:00+02:00,,0.0,-0.0,-0.0,-0.0
2025-08-05 22:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-05 22:45:00+02:00,,0.0,0.0,-0.0,0.0
2025-08-05 23:00:00+02:00,,0.0,0.0,0.0,-0.0
2025-08-05 23:15:00+02:00,,0.0,-0.0,-0.0,-0.0
2025-08-05 23:30:00+02:00,,0.0,0.0,-0.0,0.0
2025-08-05 23:45:00+02:00,,0.0,-0.0,0.0,0.0
2025-08-06 00:00:00+02:00,,0.0,0.0,0.0,-0.0
2025-08-06 00:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 00:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 00:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 01:00:00+02:00,,0.0,-0.0,-0.0,-0.0
2025-08-06 01:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 01:30:00+02:00,,0.0,0.0,-0.0,0.0
2025-08-06 01:45:00+02:00,,0.0,0.0,0.0,0.0
2025-08-06 02:00:00+02:00,15787.911052631578,12.5,0.0,0.0,11.875
2025-08-06 02:15:00+02:00,,12.5,0.0,11.875,23.75
2025-08-06 02:30:00+02:00,,12.5,0.0,23.75,35.625
2025-08-06 02:45:00+02:00,,12.5,0.0,35.625,47.5
2025-08-06 03:00:00+02:00,,7.236842105263165,0.0,47.5,54.37500000000001
2025-08-06 03:15:00+02:00,,12.5,0.0,54.37500000000001,66.25
2025-08-06 03:30:00+02:00,,12.5,0.0,66.25,78.125
2025-08-06 03:45:00+02:00,,12.5,0.0,78.125,90.0
2025-08-06 04:00:00+02:00,,0.0,0.0,90.0,90.0
2025-08-06 04:15:00+02:00,,0.0,0.0,90.0,90.0
2025-08-06 04:30:00+02:00,,0.0,0.0,90.0,90.0
2025-08-06 04:45:00+02:00,,0.0,0.0,90.0,90.0
2025-08-06 05:00:00+02:00,,0.0,0.0,90.0,90.0
2025-08-06 05:15:00+02:00,,0.0,0.0,90.0,90.0
2025-08-06 05:30:00+02:00,,0.0,0.0,90.0,90.0
2025-08-06 05:45:00+02:00,,0.0,0.0,90.0,90.0
2025-08-06 06:00:00+02:00,,0.0,12.5,90.0,76.84210526315789
2025-08-06 06:15:00+02:00,,0.0,10.500000000000002,76.84210526315789,65.78947368421052
2025-08-06 06:30:00+02:00,,0.0,12.5,65.78947368421052,52.63157894736842
2025-08-06 06:45:00+02:00,,0.0,0.0,52.63157894736842,52.63157894736842
2025-08-06 07:00:00+02:00,,0.0,12.5,52.63157894736842,39.473684210526315
2025-08-06 07:15:00+02:00,,0.0,12.5,39.473684210526315,26.31578947368421
2025-08-06 07:30:00+02:00,,0.0,12.5,26.31578947368421,13.157894736842104
2025-08-06 07:45:00+02:00,,0.0,12.5,13.157894736842104,0.0
2025-08-06 08:00:00+02:00,,0.0,0.0,0.0,-0.0
2025-08-06 08:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 08:30:00+02:00,,0.0,-0.0,-0.0,-0.0
2025-08-06 08:45:00+02:00,,0.0,0.0,-0.0,0.0
2025-08-06 09:00:00+02:00,,0.0,0.0,0.0,-0.0
2025-08-06 09:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 09:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 09:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 10:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 10:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 10:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 10:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 11:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 11:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 11:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 11:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 12:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 12:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 12:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 12:45:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 13:00:00+02:00,,12.5,0.0,-0.0,11.875
2025-08-06 13:15:00+02:00,,12.5,0.0,11.875,23.75
2025-08-06 13:30:00+02:00,,12.5,0.0,23.75,35.625
2025-08-06 13:45:00+02:00,,12.5,0.0,35.625,47.5
2025-08-06 14:00:00+02:00,,12.5,0.0,47.5,59.375
2025-08-06 14:15:00+02:00,,12.5,0.0,59.375,71.25
2025-08-06 14:30:00+02:00,,12.5,0.0,71.25,83.125
2025-08-06 14:45:00+02:00,,12.5,0.0,83.125,95.0
2025-08-06 15:00:00+02:00,,0.0,0.0,95.0,95.0
2025-08-06 15:15:00+02:00,,0.0,0.0,95.0,95.0
2025-08-06 15:30:00+02:00,,2.991758887410948e-14,0.0,95.0,95.00000000000003
2025-08-06 15:45:00+02:00,,5.263157894736814,0.0,95.00000000000003,100.0
2025-08-06 16:00:00+02:00,,0.0,0.0,100.0,100.0
2025-08-06 16:15:00+02:00,,0.0,0.0,100.0,100.0
2025-08-06 16:30:00+02:00,,0.0,0.0,100.0,100.0
2025-08-06 16:45:00+02:00,,0.0,0.0,100.0,100.0
2025-08-06 17:00:00+02:00,,0.0,0.0,100.0,100.0
2025-08-06 17:15:00+02:00,,0.0,0.0,100.0,100.0
2025-08-06 17:30:00+02:00,,0.0,0.0,100.0,100.0
2025-08-06 17:45:00+02:00,,0.0,0.0,100.0,100.0
2025-08-06 18:00:00+02:00,,0.0,0.0,100.0,100.0
2025-08-06 18:15:00+02:00,,0.0,-0.0,100.0,100.0
2025-08-06 18:30:00+02:00,,0.0,0.0,100.0,100.0
2025-08-06 18:45:00+02:00,,0.0,0.0,100.0,100.0
2025-08-06 19:00:00+02:00,,0.0,12.5,100.0,86.84210526315789
2025-08-06 19:15:00+02:00,,0.0,12.5,86.84210526315789,73.68421052631578
2025-08-06 19:30:00+02:00,,0.0,0.0,73.68421052631578,73.68421052631578
2025-08-06 19:45:00+02:00,,0.0,0.0,73.68421052631578,73.68421052631578
2025-08-06 20:00:00+02:00,,0.0,12.5,73.68421052631578,60.52631578947368
2025-08-06 20:15:00+02:00,,0.0,12.5,60.52631578947368,47.368421052631575
2025-08-06 20:30:00+02:00,,0.0,12.5,47.368421052631575,34.21052631578947
2025-08-06 20:45:00+02:00,,0.0,12.5,34.21052631578947,21.05263157894737
2025-08-06 21:00:00+02:00,,0.0,12.5,21.05263157894737,7.8947368421052655
2025-08-06 21:15:00+02:00,,0.0,0.0,7.8947368421052655,7.8947368421052655
2025-08-06 21:30:00+02:00,,0.0,0.0,7.8947368421052655,7.8947368421052655
2025-08-06 21:45:00+02:00,,0.0,7.500000000000003,7.8947368421052655,0.0
2025-08-06 22:00:00+02:00,,0.0,0.0,0.0,-0.0
2025-08-06 22:15:00+02:00,,0.0,-0.0,-0.0,0.0
2025-08-06 22:30:00+02:00,,0.0,0.0,0.0,-0.0
2025-08-06 22:45:00+02:00,,0.0,-0.0,-0.0,-0.0
2025-08-06 23:00:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 23:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 23:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-06 23:45:00+02:00,,0.0,0.0,-0.0,0.0
2025-08-07 00:00:00+02:00,,0.0,-0.0,0.0,0.0
2025-08-07 00:15:00+02:00,,0.0,-0.0,0.0,0.0
2025-08-07 00:30:00+02:00,,0.0,0.0,0.0,-0.0
2025-08-07 00:45:00+02:00,,0.0,-0.0,-0.0,0.0
2025-08-07 01:00:00+02:00,,0.0,0.0,0.0,-0.0
2025-08-07 01:15:00+02:00,,0.0,-0.0,-0.0,0.0
2025-08-07 01:30:00+02:00,,0.0,0.0,0.0,-0.0
2025-08-07 01:45:00+02:00,,0.0,0.0,-0.0,0.0
2025-08-07 02:00:00+02:00,11915.400789473682,0.0,0.0,0.0,-0.0
2025-08-07 02:15:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-07 02:30:00+02:00,,0.0,0.0,-0.0,-0.0
2025-08-07 02:45:00+02:00,,0.0,0.0,-0.0,0.0
2025-08-07 03:00:00+02:00,,7.236842105263158,0.0,0.0,6.875
2025-08-07 03:15:00+02:00,,12.5,0.0,6.875,18.75
